timestamp,voltage_a,voltage_b,voltage_c,current_a,current_b,current_c,power,load,temperature
2026-09-19 12:15:00,10.0067,10.0118,9.6091,82.034,79.168,85.813,331.71,361.84,51.78
2026-09-19 12:30:00,9.9626,9.9393,9.6775,80.608,80.233,86.372,330.79,362.57,52.16
2026-09-19 12:45:00,9.9916,10.0621,9.7384,81.588,79.655,84.807,331.07,350.25,52.12
2026-09-19 13:00:00,10.0044,9.9858,9.7225,78.972,79.326,83.693,322.68,350.59,51.56
2026-09-19 13:15:00,9.9741,9.9983,9.6945,80.017,75.895,81.362,322.8,347.96,52.4
2026-09-19 13:30:00,10.0115,9.9623,9.721,76.42,74.792,83.06,311.09,339.04,52.65
2026-09-19 13:45:00,10.0015,9.9719,9.7334,74.529,73.808,78.982,310.93,332.01,52.45
2026-09-19 14:00:00,10.0397,10.0135,9.7601,73.493,71.523,78.512,299.33,318.01,52.39
2026-09-19 14:15:00,10.044,10.0143,9.7094,71.532,70.04,77.003,293.37,318.72,52.37
2026-09-19 14:30:00,10.0008,9.9935,9.6531,69.381,68.229,74.46,285.92,306.18,52.64
2026-09-19 14:45:00,9.95,9.9599,9.6691,68.078,66.037,73.356,280.74,301.18,52.07
2026-09-19 15:00:00,9.9922,10.0647,9.7536,65.986,66.974,69.485,272.89,289.49,51.94
2026-09-19 15:15:00,10.0154,10.0177,9.6835,65.517,63.381,69.62,265.5,289.71,51.97
2026-09-19 15:30:00,9.9947,10.0235,9.698,65.186,62.341,68.756,264.97,284.98,51.58
2026-09-19 15:45:00,10.0513,9.9768,9.6659,62.448,64.354,66.531,257.41,277.12,51.92
2026-09-19 16:00:00,9.9843,9.973,9.6629,62.699,61.534,66.748,258.49,274.32,51.24
2026-09-19 16:15:00,9.9973,9.9685,9.727,62.871,60.338,65.039,252.06,271.26,52.01
2026-09-19 16:30:00,9.9679,9.9752,9.6575,63.097,59.837,64.932,244.17,270.21,51.37
2026-09-19 16:45:00,10.0373,9.9524,9.6421,61.15,58.296,64.256,245.27,266.08,51.69
